OSObject,
OSObject.IORegistryEntry.IOService.AppleUSBHostController.AppleUSBOHCI,
OSObject.IORegistryEntry.IOService.AppleUSBHostController.AppleUSBOHCI.AppleUSBOHCIARM,
OSObject.IORegistryEntry.IOService.AppleUSBHostController.AppleUSBOHCI.AppleUSBOHCIARM.AppleS5L8960XUSBOHCI,
OSObject.IORegistryEntry.IOService.AppleUSBHostController.AppleUSBOHCI.AppleUSBOHCIARM.AppleS5L8960XUSBOHCI.AppleT8002USBOHCI,0
OSObject.IORegistryEntry.IOService.AppleUSBHostLegacyClient,0
OSObject.IORegistryEntry.IOService.AppleUSBHostMergeProperties,0
OSObject.IORegistryEntry.IOService.AppleUSBHostPacketFilterService,0
OSObject.IORegistryEntry.IOService.AppleUSBHostPort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBEHCIPort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBEHCIPort.AppleS5L8960XUSBEHCIPort,0
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBEHCIPort.AppleUSBEHCIRemovablePort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBEHCIPort.AppleUSBEHCIRemovablePort.AppleS5L8960XUSBEHCIRemovablePort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBEHCIPort.AppleUSBEHCIRemovablePort.AppleS5L8960XUSBEHCIRemovablePort.AppleT8002USBEHCIRemovablePort,0
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBEHCIPort.AppleUSBHSICPort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBEHCIPort.AppleUSBHSICPort.AppleS5L8960XUSBHSICPort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBEHCIPort.AppleUSBHSICPort.AppleS5L8960XUSBHSICPort.AppleT8002USBHSICPort,0
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBHubPort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBHubPort.AppleUSB20HubPort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBHubPort.AppleUSB20HubPort.AppleUSB20AccessoryHubPort,0
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBHubPort.AppleUSB20HubPort.AppleUSB20HubExpressCardPort,0
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBHubPort.AppleUSB20HubPort.AppleUSB20InternalIntelHubPort,0
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBHubPort.AppleUSB30HubPort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBHubPort.AppleUSB30HubPort.AppleUSB30AccessoryHubPort,0
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBOHCIPort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBOHCIPort.AppleUSBOHCIRemovablePort,
OSObject.IORegistryEntry.IOService.AppleUSBHostPort.AppleUSBOHCIPort.AppleUSBOHCIRemovablePort.AppleT8002USBOHCIRemovablePort,0
OSObject.IORegistryEntry.IOService.AppleUSBHostResourcesClient,0
OSObject.IORegistryEntry.IOService.AppleUSBHostResources,0
OSObject.IORegistryEntry.IOService.AppleUSBHSICDevice,0
OSObject.IORegistryEntry.IOService.AppleUSBHub,
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB20Hub,
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB20Hub.AppleUSB20AccessoryHub,0
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB20Hub.AppleUSB20CameraKitHub,0
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB20Hub.AppleUSB20InternalHub,
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB20Hub.AppleUSB20InternalHub.AppleUSB20InternalIntelHub,0
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB20Hub.AppleUSB20InternalHub.AppleUSB20InternalSMSCHub,0
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB20Hub.AppleUSB20KeyboardHub,0
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB30Hub,
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB30Hub.AppleUSB30AccessoryHub,0
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB30Hub.AppleUSB30GLHub,
OSObject.IORegistryEntry.IOService.AppleUSBHub.AppleUSB30Hub.AppleUSB30GLHub.AppleUSB30CameraKitHub,0
OSObject.IORegistryEntry.IOService.AppleUSBPhy,
OSObject.IORegistryEntry.IOService.AppleUSBPhy.AppleS5L8960XUSBPhy,
OSObject.IORegistryEntry.IOService.AppleUSBPhy.AppleS5L8960XUSBPhy.AppleT8011USBPhy,0
OSObject.IORegistryEntry.IOService.AppleVTempDispatcher,0
OSObject.IORegistryEntry.IOService.AUC,0
OSObject.IORegistryEntry.IOService.Audio2Device,
OSObject.IORegistryEntry.IOService.Audio2Device.AppleUSBAudioDevice,
OSObject.IORegistryEntry.IOService.Audio2Device.AppleUSBAudioDevice.AppleUSBDeviceAudioDevice,0
OSObject.IORegistryEntry.IOService.Audio2Stream,
OSObject.IORegistryEntry.IOService.Audio2Stream.AppleUSBAudioStream,0
OSObject.IORegistryEntry.IOService.BTDebug,0
OSObject.IORegistryEntry.IOService.BTDebugService,
OSObject.IORegistryEntry.IOService.BTDebugService.AppleBCMWLANBTDebug,0
OSObject.IORegistryEntry.IOService.BTReset,0
OSObject.IORegistryEntry.IOService.CCCapture,0
OSObject.IORegistryEntry.IOService.CCFaultReporter,0
OSObject.IORegistryEntry.IOService.CCIOReporterHub,0
OSObject.IORegistryEntry.IOService.CCPipe,
OSObject.IORegistryEntry.IOService.CCPipe.CCDataPipe,0
OSObject.IORegistryEntry.IOService.CCPipe.CCLogPipe,0
OSObject.IORegistryEntry.IOService.CCStream,
OSObject.IORegistryEntry.IOService.CCStream.CCDataStream,
OSObject.IORegistryEntry.IOService.CCStream.CCDataStream.CCIOReporterDataStream,0
OSObject.IORegistryEntry.IOService.CCStream.CCLogStream,
OSObject.IORegistryEntry.IOService.CCStream.CCLogStream.CCIOReporterLogStream,0
OSObject.IORegistryEntry.IOService.com_apple_AppleFSCompression_AppleFSCompressionTypeZlib,0
OSObject.IORegistryEntry.IOService.com_apple_driver_ASIOKit,0
OSObject.IORegistryEntry.IOService.com_apple_driver_FairPlayIOKit,0
OSObject.IORegistryEntry.IOService.com_apple_driver_KeyDeliveryIOKitMSE,0
OSObject.IORegistryEntry.IOService.com_apple_driver_KeyDeliveryIOKit,0
OSObject.IORegistryEntry.IOService.com_apple_filesystems_apfs,0
OSObject.IORegistryEntry.IOService.com_apple_filesystems_hfs,0
OSObject.IORegistryEntry.IOService.IO80211NetBootNub,0
OSObject.IORegistryEntry.IOService.IO80211VirtualInterfaceNamer,0
OSObject.IORegistryEntry.IOService.IO80211VirtualInterface,
OSObject.IORegistryEntry.IOService.IO80211VirtualInterface.IO80211P2PInterface,
OSObject.IORegistryEntry.IOService.IO80211VirtualInterface.IO80211P2PInterface.AppleBCMWLANIO80211VirtualInterface,
OSObject.IORegistryEntry.IOService.IO80211VirtualInterface.IO80211P2PInterface.AppleBCMWLANIO80211VirtualInterface.AppleBCMWLANIO80211APSTAInterface,0
OSObject.IORegistryEntry.IOService.IO80211VirtualInterface.IO80211P2PInterface.AppleBCMWLANIO80211VirtualInterface.AppleBCMWLANIO80211P2PInterface,0
OSObject.IORegistryEntry.IOService.IO80211VirtualInterface.IO80211P2PInterface.AppleBCMWLANIO80211VirtualInterface.AppleBCMWLANProximityInterface,0
OSObject.IORegistryEntry.IOService.IOAcceleratorES,
OSObject.IORegistryEntry.IOService.IOAcceleratorES.IOGraphicsAccelerator2,
OSObject.IORegistryEntry.IOService.IOAcceleratorES.IOGraphicsAccelerator2.AGXAccelerator,0
OSObject.IORegistryEntry.IOService.IOAccelGPURestartReport2,0
OSObject.IORegistryEntry.IOService.IOAccelGPURestartReport,0
OSObject.IORegistryEntry.IOService.IOAccessoryEAInterface,
OSObject.IORegistryEntry.IOService.IOAccessoryEAInterface.AppleC26EA,0
OSObject.IORegistryEntry.IOService.IOAccessoryEAInterface.IOAccessoryIDBusEA,0
OSObject.IORegistryEntry.IOService.IOAccessoryEAInterface.IOMikeyBusEAInterface,0
OSObject.IORegistryEntry.IOService.IOAccessoryIDBusBulkDataEndpoint,0
OSObject.IORegistryEntry.IOService.IOAccessoryIDBusBulkData,0
OSObject.IORegistryEntry.IOService.IOAccessoryIDBusPD,0
OSObject.IORegistryEntry.IOService.IOAccessoryManager,
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryDock0PinBuiltin,0
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryDock30Pin,
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryDock30Pin.AppleCS46L21Dock30Pin,0
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryDock30Pin.IOAccessoryDock30PinBuiltIn,0
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryDockUSB_UFP,0
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryManagerAID,
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryManagerAID.IOAccessoryDock9Pin,
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryManagerAID.IOAccessoryDock9Pin.AppleTriStarDock,
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryManagerAID.IOAccessoryDock9Pin.AppleTriStarDock.AppleCS46L21Dock9Pin,0
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryManagerAID.IOAccessoryDock9Pin.AppleTriStarDock.AppleTriStarBuiltIn,
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryManagerAID.IOAccessoryDock9Pin.AppleTriStarDock.AppleTriStarBuiltIn.AppleHydraBuiltIn,0
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryManagerAID.IOAccessoryManagerOrion,
OSObject.IORegistryEntry.IOService.IOAccessoryManager.IOAccessoryManagerAID.IOAccessoryManagerOrion.AppleOrionManager,0
OSObject.IORegistryEntry.IOService.IOAccessorySecurityModeShim,0
OSObject.IORegistryEntry.IOService.IOAccessoryTransport,
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryIDBusTransport,
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryIDBusTransport.AppleOrionIDBus,0
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryIDBusTransport.AppleTriStarIC,
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryIDBusTransport.AppleTriStarIC.AppleTHS7383,
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryIDBusTransport.AppleTriStarIC.AppleTHS7383.AppleCBTL1610,
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryIDBusTransport.AppleTriStarIC.AppleTHS7383.AppleCBTL1610.AppleCBTL1612,0
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryPort,
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryPort.IOAccessoryPortIDBus,0
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryPort.IOAccessoryPortSerial,
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryPort.IOAccessoryPortSerial.AppleCS46L21AccessoryPort,0
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryPort.IOAccessoryPortSerial.IOAccessoryPortSerialSync,0
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryPort.IOAccessoryPortUSB,0
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryPowerSource,
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryPowerSource.AppleARMPMUAccessoryPS,0
OSObject.IORegistryEntry.IOService.IOAccessoryTransport.IOAccessoryPowerSource.AppleSMCChargerPS,0
OSObject.IORegistryEntry.IOService.IOAccessoryUSBConnectShim,0
OSObject.IORegistryEntry.IOService.IOAccessoryUSBPowerSourceDetect,0
OSObject.IORegistryEntry.IOService.IOAudio2Device,
OSObject.IORegistryEntry.IOService.IOAudio2Device.AppleARMDMAAudioDevice,
OSObject.IORegistryEntry.IOService.IOAudio2Device.AppleARMDMAAudioDevice.AppleARMIISAudioDevice,
OSObject.IORegistryEntry.IOService.IOAudio2Device.AppleARMDMAAudioDevice.AppleARMIISAudioDevice.AppleCSCodecMikeyBusAudio,0
OSObject.IORegistryEntry.IOService.IOAudio2Device.AppleARMDMAAudioDevice.AppleARMIISAudioDevice.AppleEmbeddedAudioDevice,0
OSObject.IORegistryEntry.IOService.IOAudio2Device.AppleARMDMAAudioDevice.AppleARMIISAudioDevice.AppleSecondaryAudio,
OSObject.IORegistryEntry.IOService.IOAudio2Device.AppleARMDMAAudioDevice.AppleARMIISAudioDevice.AppleSecondaryAudio.AppleActuatorSecondaryAudio,0
OSObject.IORegistryEntry.IOService.IOAudio2Device.AppleUSBMike,0
OSObject.IORegistryEntry.IOService.IOAudio2Device.Audio2Engine,
OSObject.IORegistryEntry.IOService.IOAudio2Device.Audio2Engine.AppleUSBAudioEngine,0
OSObject.IORegistryEntry.IOService.IOAudio2Device.IOAVAudioDriver,0
OSObject.IORegistryEntry.IOService.IOAudioCodecs,0
OSObject.IORegistryEntry.IOService.IOAVAudioLinkDelegate,
OSObject.IORegistryEntry.IOService.IOAVAudioLinkDelegate.IOAVIISAudioLinkDelegate,
OSObject.IORegistryEntry.IOService.IOAVAudioLinkDelegate.IOAVIISAudioLinkDelegate.AppleARMIISAudioLinkDelegate,0
OSObject.IORegistryEntry.IOService.IOAVController,0
OSObject.IORegistryEntry.IOService.IOAVDevice,0
OSObject.IORegistryEntry.IOService.IOAVDisplayMemory,0
OSObject.IORegistryEntry.IOService.IOAVInterface,
OSObject.IORegistryEntry.IOService.IOAVInterface.IOAVAudioInterface,0
OSObject.IORegistryEntry.IOService.IOAVInterface.IOAVControlInterface,
OSObject.IORegistryEntry.IOService.IOAVInterface.IOAVControlInterface.IOAVCECInterface,0
OSObject.IORegistryEntry.IOService.IOAVInterface.IOAVVideoInterface,0
OSObject.IORegistryEntry.IOService.IOAVService,0
OSObject.IORegistryEntry.IOService.IOBlockStorageDevice,
OSObject.IORegistryEntry.IOService.IOBlockStorageDevice.AppleARMNORPanicLogDevice,0
OSObject.IORegistryEntry.IOService.IOBlockStorageDevice.EncryptingBlockStorageDevice,0
OSObject.IORegistryEntry.IOService.IOBlockStorageDevice.IOBlockStorageServices,0
OSObject.IORegistryEntry.IOService.IOBlockStorageDevice.IOHDIXHDDriveNub,
OSObject.IORegistryEntry.IOService.IOBlockStorageDevice.IOHDIXHDDriveNub.IODiskImageBlockStorageDeviceInKernel,0
OSObject.IORegistryEntry.IOService.IOBlockStorageDevice.IONVMeBlockStorageDevice,
OSObject.IORegistryEntry.IOService.IOBlockStorageDevice.IONVMeBlockStorageDevice.IOEmbeddedNVMeBlockDevice,
OSObject.IORegistryEntry.IOService.IOBlockStorageDevice.IONVMeBlockStorageDevice.IOEmbeddedNVMeBlockDevice.IONVMeEffaceableDevice,0
OSObject.IORegistryEntry.IOService.IOCECMergeProperties,0
OSObject.IORegistryEntry.IOService.IOCECService,
OSObject.IORegistryEntry.IOService.IOCECService.IOAVCECService,0
OSObject.IORegistryEntry.IOService.IOCPU,
OSObject.IORegistryEntry.IOService.IOCPU.AppleARMCPU,0
OSObject.IORegistryEntry.IOService.IOCPU,
OSObject.IORegistryEntry.IOService.IOCPU.AppleARMCPU,0
OSObject.IORegistryEntry.IOService.IOCryptoAccelerator,
OSObject.IORegistryEntry.IOService.IOCryptoAccelerator.IOAESAccelerator,
OSObject.IORegistryEntry.IOService.IOCryptoAccelerator.IOAESAccelerator.AppleS8000AESAccelerator,0
OSObject.IORegistryEntry.IOService.IOCryptoAccelerator.IOPKEAccelerator,
OSObject.IORegistryEntry.IOService.IOCryptoAccelerator.IOPKEAccelerator.AppleSamsungPKE,0
OSObject.IORegistryEntry.IOService.IOCryptoAccelerator.IOPRNGAccelerator,0
OSObject.IORegistryEntry.IOService.IOCryptoAccelerator.IOSHA1Accelerator,0
OSObject.IORegistryEntry.IOService.IODARTMapperNub,0
OSObject.IORegistryEntry.IOService.IODART,
OSObject.IORegistryEntry.IOService.IODART.AppleT8015DART,0
OSObject.IORegistryEntry.IOService.IODMAController,
OSObject.IORegistryEntry.IOService.IODMAController.AppleSmartIODMAController,0
OSObject.IORegistryEntry.IOService.IODMAController,
OSObject.IORegistryEntry.IOService.IODMAController.AppleSmartIODMAController,0
OSObject.IORegistryEntry.IOService.IODTNVRAM,0
OSObject.IORegistryEntry.IOService.IODTNVRAM,0
OSObject.IORegistryEntry.IOService.IOHDCPInterface,0
OSObject.IORegistryEntry.IOService.IOHDIXController,0
OSObject.IORegistryEntry.IOService.IOHDIXHDDrive,
OSObject.IORegistryEntry.IOService.IOHDIXHDDrive.IOHDIXHDDriveInKernel,0
OSObject.IORegistryEntry.IOService.IOHIDDevice,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController.AppleMikeyReceiver,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController.AppleMikeyReceiver.AppleCSCodecMikey,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController.AppleMikeyReceiver.AppleCSCodecMikey.AppleCSDS911CodecMikey,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController.AppleMikeyReceiver.AppleCSCodecMikey.AppleCSDS911CodecMikey.AppleCSHTDCodecMikey,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController.AppleMikeyReceiver.AppleCSCodecMikey.AppleCSDS911CodecMikey.AppleCSHTDCodecMikey.AppleMikeyBusCSMikey,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleHIDTransportHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleSPUHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOAccessoryIDBusHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOHIDUserDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOMikeyBusHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOUSBHostHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDEventService,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleCS46L0xButtons,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AMCTempSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleALSColorSensor,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleALSColorSensor.AppleCT711,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleALSColorSensor.AppleTCS3490,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleARMPMUSensor,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleARMPMUSensor.AppleARMPMUPowerSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleARMPMUSensor.AppleARMPMUTempSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor.AppleCT819,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor.AppleCT821,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor.AppleISL29023,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor.AppleTSL2561,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor.AppleTSL2581,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedNVMeTemperatureSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleM68Buttons,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleMobsiTmpSADC,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSCCTempSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AOPTouchHIDDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver.AppleSPUCT709,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver.AppleSPUCT721,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSDriver.AppleSPUALSSealionDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSDriver.AppleSPUALSSunfishDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUButtonDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUMesaDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUSmartCoverDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleTemperatureChildSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleTemperatureSensor,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleTemperatureSensor.AppleICA60,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleTemperatureSensor.AppleTMP103,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedTemperatureReporter,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleMultitouchHIDEventService,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleEmbeddedKeyboard,
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleEmbeddedKeyboard.AppleHIDKeyboardEventDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleEmbeddedKeyboard.AppleHIDKeyboardEventDriverV2,
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleEmbeddedKeyboard.AppleHIDKeyboardEventDriverV2.AppleHIDKeyboardEventDriverV2Embedded,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleHIDKeyboardDeviceManagement,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleMultitouchHIDEventDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleMultitouchHIDEventDriverV2,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleProxHIDEventDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.IOHIDEventOverrideDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.IOHIDEventRepairDriver,0
OSObject.IORegistryEntry.IOService.IOHIDInterface,0
OSObject.IORegistryEntry.IOService.IOHIDProviderPropertyMerger,0
OSObject.IORegistryEntry.IOService.IOHIDResource,0
OSObject.IORegistryEntry.IOService.IOImageLoaderDatastore,0
OSObject.IORegistryEntry.IOService.IOImageLoader,0
OSObject.IORegistryEntry.IOService.IOImageLoaderRequest,0
OSObject.IORegistryEntry.IOService.IOInterruptController,
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleARMSPMIController,
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleARMSPMIController.AppleT8015SPMIController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleDialogPMU,0
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleEmbeddedPCIEPort,
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleEmbeddedPCIEPort.AppleT8015PCIePort,0
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleInterruptController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleS5L8960XGPIOIC,0
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleSMCPMU,0
OSObject.IORegistryEntry.IOService.IOInterruptController.GenericInterruptController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.IOCPUInterruptController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.IOCPUInterruptController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.IOPCIMessagedInterruptController,
OSObject.IORegistryEntry.IOService.IOInterruptController.IOPCIMessagedInterruptController.ApplePCIEMSIController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.IOSharedInterruptController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.IOSharedInterruptController,0
OSObject.IORegistryEntry.IOService.IOInterruptController,
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleARMSPMIController,
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleARMSPMIController.AppleT8015SPMIController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleDialogPMU,0
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleEmbeddedPCIEPort,
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleEmbeddedPCIEPort.AppleT8015PCIePort,0
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleInterruptController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleS5L8960XGPIOIC,0
OSObject.IORegistryEntry.IOService.IOInterruptController.AppleSMCPMU,0
OSObject.IORegistryEntry.IOService.IOInterruptController.GenericInterruptController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.IOCPUInterruptController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.IOCPUInterruptController,0
OSObject.IORegistryEntry.IOService.IOInterruptController.IOPCIMessagedInterruptController,
